storyline_id,source_label,source_kind,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_004_f7ecc9aff2,CL031_018_072,ShowChoice,0,同意,018_C031A_073,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL031_018_072,ShowChoice,1,不同意,018_C031B_074,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL071_018_075,ShowChoice,0,同盟的奏折,018_C071A_076,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL071_018_075,ShowChoice,1,政敌的奏折,018_C071B_077,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL131_018_079,ShowChoice,0,邀礼治故地重游，重新拉近距离,N99_018_C131A_080,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL131_018_079,ShowChoice,1,拆下凤冠，自请废后，以退为进,018_C131B_081,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL080_018_035,ShowChoice,0,罗织罪名，呈交陛下,018_C080B_038,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL080_018_035,ShowChoice,1,趁陛下养疾，绕过陛下除去他,018_C080C_040,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL072_018_085,ShowChoice,0,命袭心悄无声息地了结他,N_018_C720A_086,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL072_018_085,ShowChoice,1,罗织罪名，罢免其职位,N10_018_C072B_087,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,CL072_018_085,ShowChoice,2,让上官宜，死得轰轰烈烈,018_C072C_088,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,018_099,ShowChoice,0,往后的路，并肩走下去,018_103,PlayVideo_Ordinary,__entryPoint
storyline_004_f7ecc9aff2,018_099,ShowChoice,1,往后的路，我要做订立规则的那个人,018_104,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL050_020_021,ShowChoice,1,礼氏皇族，彰显我方正统,020_C050B_023,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL050_020_021,ShowChoice,0,伍家外戚，眼下全族都在一条船上,B07_020_C050A_022,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL050_020_021,ShowChoice,2,徐家亲族，让他们自相残杀,B08_020_C050C_024,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL130_020_059,ShowChoice,0,让他活着见证你的盛世,020_C130A_060,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL130_020_059,ShowChoice,1,赐他一死,020_C130B_061,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL120_020_054,ShowChoice,0,我会连同世人偏见一起扑灭,020_C120B_056,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL120_020_054,ShowChoice,1,那我便在骂名中开创我的太平盛世,020_C120C_057,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL030_020_013,ShowChoice,1,另立新君，继续垂帘听政,020_C030B_015,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL030_020_013,ShowChoice,0,自己登基称帝,B05_020_C030A_014,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL140_020_050,ShowChoice,1,为何喜欢读书,020_C140B_052,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL140_020_050,ShowChoice,0,你觉得你的祖父上官宜，冤吗,020_C140A_051,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL010_020_005,ShowChoice,1,废了皇帝,020_C010B_007,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL010_020_005,ShowChoice,0,架空新帝，以太后身份做无冕女皇,N01_20_C010A_006,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL090_020_028,ShowChoice,1,离开,020_C090B_030,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL090_020_028,ShowChoice,0,留下,B09_020_C090A_029,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL020_020_008,ShowChoice,3,羽林军：动用他们强制废帝,020_C020D_012,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL020_020_008,ShowChoice,0,皇帝礼显：让他自请退位,N02_020_C020A_009,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL020_020_008,ShowChoice,2,众位宰相：允诺他们入功臣榜,N04_020_C020C_011,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL020_020_008,ShowChoice,1,韦皇后：允诺她换帝不换后,N03_020_C020B_010,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL160_020_063,ShowChoice,1,修建更多寺庙,020_C160B_065,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL160_020_063,ShowChoice,0,修建新的皇宫,020_C160A_064,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL160_020_063,ShowChoice,2,修建象征皇权的明堂,020_C160C_066,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL070_020_041,ShowChoice,0,我做这些，都是为了盛朝,020_C070A_042,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL070_020_041,ShowChoice,2,我做这些，都是为了我的野心,020_C070C_044,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL070_020_041,ShowChoice,1,我做这些，都是为了先帝,020_C070B_043,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL040_020_016,ShowChoice,1,将他关入大牢,B06_020_C040B_018,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL040_020_016,ShowChoice,0,骂醒他！,020_C040A_017,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL040_020_016,ShowChoice,2,允了！,020_C040C_019,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL170_020_067,ShowChoice,1,用祥瑞事件宣扬你是天命所归,020_C170B_069,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL170_020_067,ShowChoice,0,用民谣宣扬你是天命所归,020_C170A_068,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL170_020_067,ShowChoice,2,用女主伍王宣扬你是天命所归,020_C170C_070,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL260_020_033,ShowChoice,0,是对是错，由后人评说吧,020_034,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL181_020_077,ShowChoice,0,是,020_C181A_078,PlayVideo_Ordinary,__entryPoint
storyline_005_80355bb1a5,CL181_020_077,ShowChoice,1,否,Link_Lead,Link_Lead,__entryPoint
storyline_005_a2888dd30d,CL010_019_002,ShowChoice,0,顺势造谣太子，火上浇油,019_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,CL010_019_002,ShowChoice,1,遏制传言，严惩非议太子之人,019_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C050_019_023,ShowChoice,0,我心里，一直有陛下,019_C050A_024,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,CL030_019_009,ShowChoice,0,十四岁入宫时被赠牡丹钿花,019_C030A_010,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,CL030_019_009,ShowChoice,2,封后大典，我怀着你走向你的父皇,019_C030C_012,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,CL030_019_009,ShowChoice,1,南山狩猎，我救了你的父皇,019_C030B_011,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,CL040_019_013,ShowChoice,0,陛下偏爱礼显，有意更换太子,019_C040B_015,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,CL040_019_013,ShowChoice,1,陛下和我有意提前将皇位托付给你,019_C040A_016,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C020_019_006,ShowChoice,0,即刻离开,N01_019_C020B_008,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C020_019_006,ShowChoice,1,照常进入,019_C020A_007,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C051_019_030,ShowChoice,0,看,019_C050A_033,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C051_019_030,ShowChoice,1,不看,019_C050B_034,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C050_019_023,ShowChoice,3,选项 D,019_026,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C050_019_023,ShowChoice,2,从未爱过,019_C050B_025,PlayVideo_Ordinary,__entryPoint
storyline_005_a2888dd30d,C050_019_023,ShowChoice,1,爱过,019_C050C_035,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL090_S01_044,ShowChoice,0,答应,B09_S01_C090A_045,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL080_S01_039,ShowChoice,0,看来在我身上，有楼主觉得更重要的价值,S01_C080A_040,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL080_S01_039,ShowChoice,1,看来我们是一条船上的了,S01_C070B_041,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL010_S01_002,ShowChoice,1,杀了他,S01_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL010_S01_002,ShowChoice,0,“带我走”,B01_S01_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL020_S01_005,ShowChoice,1,贼喊捉贼，谎称刺客所为,B03_S01_C020B_007,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL020_S01_005,ShowChoice,2,穿上刘熙的衣服，趁着月黑风高逃离,N04_S01_C020C_008,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL020_S01_005,ShowChoice,0,匿藏尸体，继续在感业寺苟着,B02_S01_C020A_006,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL040_S01_013,ShowChoice,1,胁迫夏女官包庇命案,S01_C040B_016,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL040_S01_013,ShowChoice,0,趁其不备将她推入井中,S01_C040A_014,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL040_S01_013,ShowChoice,2,表明真实身份，问她是否愿意和自己私奔,B_S01_C040C_018,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,C030_S01_009,ShowChoice,1,扮演刘熙,S01_C030B_012,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,C030_S01_009,ShowChoice,0,逃离,S01_C030A_010,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,C060_S01_025,ShowChoice,0,与我无关,S01_C060A_026,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL100_S01_050,ShowChoice,2,其实我辜负了魏王,S01_C100C_057,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL130_S01_066,ShowChoice,0,告诉她,S01_C130A_067,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL130_S01_066,ShowChoice,1,不告诉她,S01_C130B_068,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL110_S01_058,ShowChoice,1,姐身上的人命早已数不清了,S01_C110B_060,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL110_S01_058,ShowChoice,0,刘尚宫之死，我是被冤枉的,S01_C110A_059,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,C060_S01_025,ShowChoice,1,救下韦贵妃的女儿,S01_C060B_027,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL090_S01_044,ShowChoice,1,不答应,S01_C090B_046,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL100_S01_050,ShowChoice,0,我怀了礼泰的孩子！,S01_C100A_051,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL100_S01_050,ShowChoice,1,其实我被魏王辜负了,S01_C100B_054,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL110_S01_058,ShowChoice,2,刘尚宫确实是我失手所杀,S01_C110C_047,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL140_S01_070,ShowChoice,0,别杀我，我来助你完成任务,S01_C140A_071,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL140_S01_070,ShowChoice,1,别冲动，我是方圆脸，你是鹅蛋脸！,S01_C140B_072,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL140_S01_070,ShowChoice,2,魏王狡诈，不会上钩的,S01_C140B_073,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,C141_S01_075,ShowChoice,0,用月儿所赠药粉洒向她,B15_S01_076,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL021_S01_086,ShowChoice,0,护身符,S01_C021A_087,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL021_S01_086,ShowChoice,1,日月相映簪,S01_C021B_088,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL021_S01_086,ShowChoice,2,鸢飞戾天簪,S01_C021C_089,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,0,牡丹花钿,B07_S01_C050A_020,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,1,日月相映簪,S01_C050B_021,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,2,鸢飞戾天簪,S01_C050C_022,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,3,护身符,S01_C050D_023,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL070_S01_032,ShowChoice,0,握住刘熙的手，和她坠入永恒的无间,B08_S01_C070B_034,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL070_S01_032,ShowChoice,1,滚，我此生绝不会放弃,S01_C070C_035,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL050_020_021,ShowChoice,1,礼氏皇族，彰显我方正统,020_C050B_023,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL050_020_021,ShowChoice,0,伍家外戚，眼下全族都在一条船上,B07_020_C050A_022,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL050_020_021,ShowChoice,2,徐家亲族，让他们自相残杀,B08_020_C050C_024,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL130_020_059,ShowChoice,0,让他活着见证你的盛世,020_C130A_060,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL130_020_059,ShowChoice,1,赐他一死,020_C130B_061,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL120_020_054,ShowChoice,0,我会连同世人偏见一起扑灭,020_C120B_056,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL120_020_054,ShowChoice,1,那我便在骂名中开创我的太平盛世,020_C120C_057,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL030_020_013,ShowChoice,1,另立新君，继续垂帘听政,020_C030B_015,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL030_020_013,ShowChoice,0,自己登基称帝,B05_020_C030A_014,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL140_020_050,ShowChoice,1,为何喜欢读书,020_C140B_052,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL140_020_050,ShowChoice,0,你觉得你的祖父上官宜，冤吗,020_C140A_051,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL010_020_005,ShowChoice,1,废了皇帝,020_C010B_007,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL010_020_005,ShowChoice,0,架空新帝，以太后身份做无冕女皇,N01_20_C010A_006,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL090_020_028,ShowChoice,1,离开,020_C090B_030,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL090_020_028,ShowChoice,0,留下,B09_020_C090A_029,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,3,羽林军：动用他们强制废帝,020_C020D_012,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,0,皇帝礼显：让他自请退位,N02_020_C020A_009,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,2,众位宰相：允诺他们入功臣榜,N04_020_C020C_011,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,1,韦皇后：允诺她换帝不换后,N03_020_C020B_010,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL160_020_063,ShowChoice,1,修建更多寺庙,020_C160B_065,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL160_020_063,ShowChoice,0,修建新的皇宫,020_C160A_064,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL160_020_063,ShowChoice,2,修建象征皇权的明堂,020_C160C_066,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL070_020_041,ShowChoice,0,我做这些，都是为了盛朝,020_C070A_042,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL070_020_041,ShowChoice,2,我做这些，都是为了我的野心,020_C070C_044,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL070_020_041,ShowChoice,1,我做这些，都是为了先帝,020_C070B_043,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL040_020_016,ShowChoice,1,将他关入大牢,B06_020_C040B_018,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL040_020_016,ShowChoice,0,骂醒他！,020_C040A_017,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL040_020_016,ShowChoice,2,允了！,020_C040C_019,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL170_020_067,ShowChoice,1,用祥瑞事件宣扬你是天命所归,020_C170B_069,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL170_020_067,ShowChoice,0,用民谣宣扬你是天命所归,020_C170A_068,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL170_020_067,ShowChoice,2,用女主伍王宣扬你是天命所归,020_C170C_070,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL260_020_033,ShowChoice,0,是对是错，由后人评说吧,020_034,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL181_020_077,ShowChoice,0,是,020_C181A_078,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL181_020_077,ShowChoice,1,否,Link_Lead,Link_Lead,__entryPoint
storyline_007_5ca9f187a8,CL090_S01_044,ShowChoice,0,答应,B09_S01_C090A_045,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL080_S01_039,ShowChoice,0,看来在我身上，有楼主觉得更重要的价值,S01_C080A_040,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL080_S01_039,ShowChoice,1,看来我们是一条船上的了,S01_C070B_041,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL010_S01_002,ShowChoice,1,杀了他,S01_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL010_S01_002,ShowChoice,0,“带我走”,B01_S01_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL020_S01_005,ShowChoice,1,贼喊捉贼，谎称刺客所为,B03_S01_C020B_007,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL020_S01_005,ShowChoice,2,穿上刘熙的衣服，趁着月黑风高逃离,N04_S01_C020C_008,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL020_S01_005,ShowChoice,0,匿藏尸体，继续在感业寺苟着,B02_S01_C020A_006,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL040_S01_013,ShowChoice,1,胁迫夏女官包庇命案,S01_C040B_016,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL040_S01_013,ShowChoice,0,趁其不备将她推入井中,S01_C040A_014,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL040_S01_013,ShowChoice,2,表明真实身份，问她是否愿意和自己私奔,B_S01_C040C_018,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,C030_S01_009,ShowChoice,1,扮演刘熙,S01_C030B_012,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,C030_S01_009,ShowChoice,0,逃离,S01_C030A_010,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,C060_S01_025,ShowChoice,0,与我无关,S01_C060A_026,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL100_S01_050,ShowChoice,2,其实我辜负了魏王,S01_C100C_057,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL130_S01_066,ShowChoice,0,告诉她,S01_C130A_067,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL130_S01_066,ShowChoice,1,不告诉她,S01_C130B_068,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL110_S01_058,ShowChoice,1,姐身上的人命早已数不清了,S01_C110B_060,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL110_S01_058,ShowChoice,0,刘尚宫之死，我是被冤枉的,S01_C110A_059,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,C060_S01_025,ShowChoice,1,救下韦贵妃的女儿,S01_C060B_027,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL090_S01_044,ShowChoice,1,不答应,S01_C090B_046,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL100_S01_050,ShowChoice,0,我怀了礼泰的孩子！,S01_C100A_051,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL100_S01_050,ShowChoice,1,其实我被魏王辜负了,S01_C100B_054,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL110_S01_058,ShowChoice,2,刘尚宫确实是我失手所杀,S01_C110C_047,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL140_S01_070,ShowChoice,0,别杀我，我来助你完成任务,S01_C140A_071,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL140_S01_070,ShowChoice,1,别冲动，我是方圆脸，你是鹅蛋脸！,S01_C140B_072,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL140_S01_070,ShowChoice,2,魏王狡诈，不会上钩的,S01_C140B_073,PlayVideo_Ordinary,__entryPoint
